label,elbow_offset,back_lean,wrist_velocity,shoulder_shrug,elbow_flare,neck_angle,rep_phase,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33
1,0.0059189796,5.301012,0.14540851,0.13055374,0.0059189796,161.28242,0,0.49371594190597534,0.22290153801441193,0.5074554681777954,0.1978590190410614,0.488093763589859,0.20214584469795227,0.5456931591033936,0.20369751751422882,0.4938310980796814,0.21496979892253876,0.5768353343009949,0.3342512547969818,0.48209112882614136,0.3339880406856537,0.5827543139457703,0.4695902466773987,0.43964046239852905,0.46107834577560425,0.5569244623184204,0.3314335346221924,0.40979015827178955,0.3579685688018799,0.545579731464386,0.6711119413375854,0.48138031363487244,0.6631909608840942,0.5486717224121094,0.8964076042175293,0.475137323141098,0.8784223794937134,0.5691259503364563,1.0,0.4861966371536255,1.0
1,0.0059189796,5.301012,0.0,0.13055374,0.0059189796,161.28242,0,0.49371594190597534,0.22290153801441193,0.5074554681777954,0.1978590190410614,0.488093763589859,0.20214584469795227,0.5456931591033936,0.20369751751422882,0.4938310980796814,0.21496979892253876,0.5768353343009949,0.3342512547969818,0.48209112882614136,0.3339880406856537,0.5827543139457703,0.4695902466773987,0.43964046239852905,0.46107834577560425,0.5569244623184204,0.3314335346221924,0.40979015827178955,0.3579685688018799,0.545579731464386,0.6711119413375854,0.48138031363487244,0.6631909608840942,0.5486717224121094,0.8964076042175293,0.475137323141098,0.8784223794937134,0.5691259503364563,1.0,0.4861966371536255,1.0
1,0.008796871,5.5384226,1.0062248,0.13038331,0.008796871,159.55154,-1,0.49393218755722046,0.22266891598701477,0.507351815700531,0.19724680483341217,0.4888107180595398,0.20241118967533112,0.5460754632949829,0.20150917768478394,0.49571743607521057,0.2148481160402298,0.580792248249054,0.3318924903869629,0.4835302531719208,0.3348689675331116,0.5895891189575195,0.47216078639030457,0.44088977575302124,0.46254757046699524,0.5538142323493958,0.3414957821369171,0.4078628718852997,0.3552182912826538,0.5475501418113708,0.6747153401374817,0.4820522665977478,0.6671811938285828,0.5487254858016968,0.9061397910118103,0.47449254989624023,0.8898078799247742,0.5690155029296875,1.0,0.48737573623657227,1.0
1,0.010168552,5.6067243,0.30758083,0.12927438,0.010168552,160.31413,-1,0.4948839545249939,0.22242265939712524,0.5086051225662231,0.19710062444210052,0.48965540528297424,0.201934814453125,0.5471599698066711,0.2013305276632309,0.4961300194263458,0.21378272771835327,0.5795814394950867,0.3306049108505249,0.4853801131248474,0.33305954933166504,0.5897499918937683,0.47283315658569336,0.4440365135669708,0.4624851644039154,0.5495720505714417,0.344571590423584,0.4059290885925293,0.3632170855998993,0.5457279086112976,0.6754531264305115,0.4819493293762207,0.6679696440696716,0.5477350354194641,0.9070968627929688,0.47545289993286133,0.8940209150314331,0.5688133239746094,1.0,0.4889554977416992,1.0
1,0.00933677,5.863526,1.0760605,0.1304598,0.00933677,160.09393,-1,0.4963499903678894,0.2218167632818222,0.5101349353790283,0.1961410492658615,0.49098271131515503,0.20101997256278992,0.5487912893295288,0.199991837143898,0.4971887469291687,0.21260367333889008,0.5814214944839478,0.330451637506485,0.4855883717536926,0.33303865790367126,0.5907582640647888,0.4737165868282318,0.44389858841896057,0.4605543315410614,0.5507050156593323,0.3553321957588196,0.4034358263015747,0.3618655204772949,0.5460705161094666,0.6746790409088135,0.4815269410610199,0.6670124530792236,0.5488070249557495,0.9082661867141724,0.47546160221099854,0.8933212757110596,0.5695529580116272,1.0,0.48934289813041687,1.0
1,0.006376207,5.9710736,0.12489855,0.13369013,0.006376207,161.90283,0,0.4969479441642761,0.2221813201904297,0.5112130045890808,0.19600702822208405,0.4918260872364044,0.20076213777065277,0.5514553785324097,0.20088399946689606,0.4992576837539673,0.21272112429141998,0.5801798105239868,0.3345741331577301,0.49044811725616455,0.3345886170864105,0.5865560173988342,0.4795198142528534,0.4478939175605774,0.4637862741947174,0.5475641489028931,0.35408321022987366,0.40321972966194153,0.36966636776924133,0.5442273616790771,0.6783081889152527,0.48324358463287354,0.6702369451522827,0.546838641166687,0.9108486771583557,0.476857990026474,0.8991228342056274,0.5705660581588745,1.0,0.4898308217525482,1.0
1,0.006450236,5.9431934,0.057810545,0.13360041,0.006450236,161.97151,0,0.49694713950157166,0.22219839692115784,0.5112544298171997,0.19599822163581848,0.49175509810447693,0.20075106620788574,0.5515766143798828,0.20082351565361023,0.4991441071033478,0.21266819536685944,0.5801822543144226,0.3344239294528961,0.490632563829422,0.3344718813896179,0.586632490158081,0.4795636832714081,0.447970986366272,0.46418026089668274,0.5475932955741882,0.35350510478019714,0.4033958315849304,0.37008538842201233,0.5442397594451904,0.6796867251396179,0.48332464694976807,0.6716319918632507,0.546430766582489,0.9126428961753845,0.4769779443740845,0.9013682007789612,0.5691301226615906,1.0,0.489309161901474,1.0
1,0.0031650066,6.305658,0.09165108,0.13456994,0.0031650066,160.9605,-1,0.4974018931388855,0.2224789559841156,0.5112183690071106,0.19543839991092682,0.4922836422920227,0.20120689272880554,0.5526443719863892,0.19776412844657898,0.5010251998901367,0.21209627389907837,0.5830546021461487,0.33233407139778137,0.4925653338432312,0.3319886028766632,0.5862196087837219,0.4821462631225586,0.4473884701728821,0.4676099121570587,0.5469149947166443,0.35442161560058594,0.40168604254722595,0.38233956694602966,0.5443695187568665,0.682422399520874,0.48298996686935425,0.6729068756103516,0.5454393625259399,0.9165303707122803,0.4759562909603119,0.8999198079109192,0.5677841901779175,1.0,0.4863738417625427,1.0
1,0.0034024715,6.3858857,1.712668,0.14013952,0.0034024715,160.51515,-1,0.4988316595554352,0.22185969352722168,0.5128048658370972,0.19429558515548706,0.4932626783847809,0.200194850564003,0.5538790225982666,0.19782057404518127,0.5009739398956299,0.2126377671957016,0.5864878296852112,0.3379600942134857,0.4908530116081238,0.33823898434638977,0.5898903012275696,0.4851813316345215,0.44488295912742615,0.4657922387123108,0.547473132610321,0.37154829502105713,0.39753350615501404,0.3816453814506531,0.5472220182418823,0.6888030767440796,0.4832592308521271,0.6788703799247742,0.5462013483047485,0.9232116937637329,0.47375911474227905,0.9035975337028503,0.5682080984115601,1.0,0.486086368560791,1.0
1,0.0022446513,6.406902,0.07016659,0.14074104,0.0022446513,160.25093,-1,0.4993373155593872,0.22194591164588928,0.5131267309188843,0.19392135739326477,0.49329549074172974,0.20012274384498596,0.5536781549453735,0.19626609981060028,0.5004739761352539,0.21216346323490143,0.5870572924613953,0.3370071351528168,0.49036505818367004,0.33837899565696716,0.5893019437789917,0.48231416940689087,0.44487905502319336,0.46562162041664124,0.5425573587417603,0.37084662914276123,0.39513617753982544,0.3881465494632721,0.5473738312721252,0.6904088854789734,0.48270943760871887,0.6801717281341553,0.5474119186401367,0.9250423908233643,0.47297203540802,0.9026162624359131,0.5694488286972046,1.0,0.4847458004951477,1.0
1,0.003005743,6.0019603,1.3026685,0.14207038,0.003005743,161.04657,0,0.5003366470336914,0.22136889398097992,0.5147018432617188,0.19363166391849518,0.4942861497402191,0.19891506433486938,0.554621160030365,0.19752362370491028,0.5001829266548157,0.21099162101745605,0.5872939825057983,0.3395940065383911,0.4883052706718445,0.342532217502594,0.5902997255325317,0.48419642448425293,0.44313162565231323,0.47071558237075806,0.5461474657058716,0.38387331366539,0.3940504789352417,0.3898168206214905,0.5500409007072449,0.6939170360565186,0.48443087935447693,0.684978723526001,0.5467402338981628,0.9284866452217102,0.4728507399559021,0.908053994178772,0.5672239661216736,1.0,0.48792126774787903,1.0
1,0.0030573606,6.0400796,0.03193021,0.1419105,0.0030573606,161.11261,0,0.5003200173377991,0.22137126326560974,0.5147342681884766,0.19362983107566833,0.49427661299705505,0.19894668459892273,0.5547686219215393,0.19752338528633118,0.5001618266105652,0.2110241800546646,0.5871331691741943,0.339433878660202,0.4882185161113739,0.3424991965293884,0.5901905298233032,0.4838879108428955,0.44314518570899963,0.47058749198913574,0.546065092086792,0.38355401158332825,0.39406460523605347,0.3897111117839813,0.5495803356170654,0.6943371295928955,0.4840698540210724,0.6856409907341003,0.5467380285263062,0.9318708777427673,0.4734945297241211,0.9123436808586121,0.5672534704208374,1.0,0.488695353269577,1.0
1,0.005912125,6.361884,3.009531,0.1415985,0.005912125,159.79123,-1,0.5001394152641296,0.22021298110485077,0.5140350461006165,0.19265170395374298,0.49425143003463745,0.19847814738750458,0.5537952184677124,0.19536477327346802,0.5004943609237671,0.2100255787372589,0.5886980295181274,0.3369632661342621,0.4876367449760437,0.33984214067459106,0.5946101546287537,0.4916671812534332,0.4425905644893646,0.47016528248786926,0.5510580539703369,0.413649320602417,0.3937884569168091,0.394640177488327,0.549333393573761,0.6900273561477661,0.48292455077171326,0.681087076663971,0.5469907522201538,0.9299834966659546,0.47355252504348755,0.9098114371299744,0.5661954283714294,1.0,0.48873740434646606,1.0
1,0.004233241,6.3129525,1.7224103,0.1400231,0.004233241,159.81128,-1,0.5000931620597839,0.21863912045955658,0.5139586329460144,0.1918247640132904,0.49440205097198486,0.19729763269424438,0.5535491704940796,0.1956421285867691,0.5011248588562012,0.20970064401626587,0.5881385803222656,0.335665225982666,0.4894571602344513,0.33830785751342773,0.5923718214035034,0.48747971653938293,0.44588473439216614,0.4710126221179962,0.538765013217926,0.3964252173900604,0.3923688232898712,0.4045168459415436,0.5488302111625671,0.6909796595573425,0.4834670126438141,0.6809632182121277,0.5474639534950256,0.9317691922187805,0.4737941026687622,0.9098408818244934,0.5677242279052734,1.0,0.489632248878479,1.0
1,0.006026864,6.418889,0.90370476,0.14137521,0.006026864,159.68816,0,0.5007582902908325,0.21820929646492004,0.5146876573562622,0.19090259075164795,0.49423083662986755,0.1968347281217575,0.5537673830986023,0.19407370686531067,0.49987784028053284,0.20912517607212067,0.5887357592582703,0.3354489207267761,0.489024817943573,0.3363775610923767,0.5947626233100891,0.4939548075199127,0.4470427930355072,0.469990998506546,0.5404367446899414,0.40546226501464844,0.3919828534126282,0.4077954590320587,0.5485180616378784,0.6929337978363037,0.4823373854160309,0.6822099685668945,0.5470369458198547,0.9352551102638245,0.471762090921402,0.9132424592971802,0.5686582326889038,1.0,0.4877336919307709,1.0
1,0.0064679384,6.6081324,0.7287741,0.1390775,0.0064679384,158.91089,-1,0.49977368116378784,0.21809005737304688,0.5138676762580872,0.19066862761974335,0.4939996004104614,0.19626376032829285,0.5541029572486877,0.19255684316158295,0.5010219812393188,0.20648232102394104,0.5900216698646545,0.3316343426704407,0.48991745710372925,0.334436297416687,0.5964896082878113,0.49323734641075134,0.4508470892906189,0.4770377278327942,0.5414143800735474,0.4127500057220459,0.39004212617874146,0.41965675354003906,0.5478817820549011,0.6953867673873901,0.48118242621421814,0.6840623617172241,0.5471084713935852,0.9399492144584656,0.4677026867866516,0.9142169952392578,0.5686153769493103,1.0,0.48446208238601685,1.0
1,0.0064679384,6.6081324,0.0,0.1390775,0.0064679384,158.91089,0,0.49977368116378784,0.21809005737304688,0.5138676762580872,0.19066862761974335,0.4939996004104614,0.19626376032829285,0.5541029572486877,0.19255684316158295,0.5010219812393188,0.20648232102394104,0.5900216698646545,0.3316343426704407,0.48991745710372925,0.334436297416687,0.5964896082878113,0.49323734641075134,0.4508470892906189,0.4770377278327942,0.5414143800735474,0.4127500057220459,0.39004212617874146,0.41965675354003906,0.5478817820549011,0.6953867673873901,0.48118242621421814,0.6840623617172241,0.5471084713935852,0.9399492144584656,0.4677026867866516,0.9142169952392578,0.5686153769493103,1.0,0.48446208238601685,1.0
1,0.0027965903,6.5718646,0.07614195,0.140727,0.0027965903,158.81583,1,0.4990069270133972,0.2173389047384262,0.5142984390258789,0.19026336073875427,0.49297475814819336,0.19546069204807281,0.5545280575752258,0.19374974071979523,0.500610888004303,0.20538364350795746,0.591217041015625,0.3344767391681671,0.49262067675590515,0.3296787142753601,0.5940136313438416,0.5102341175079346,0.4522802233695984,0.47972649335861206,0.5410702228546143,0.4135114252567291,0.3899085223674774,0.4274241328239441,0.5489299893379211,0.701531708240509,0.4819137752056122,0.6874593496322632,0.5410610437393188,0.944896936416626,0.46982231736183167,0.912799596786499,0.5707622170448303,1.0,0.492387980222702,1.0
1,0.0016478896,6.7021847,2.6400268,0.14260006,0.0016478896,158.32991,-1,0.49867382645606995,0.21608102321624756,0.5138741731643677,0.1888561248779297,0.49352532625198364,0.19394433498382568,0.5550459027290344,0.1919867992401123,0.5025812387466431,0.20328670740127563,0.5931699275970459,0.33458685874938965,0.4933243989944458,0.3318104147911072,0.5948178172111511,0.5125091671943665,0.45106738805770874,0.48401132225990295,0.5403543710708618,0.43991169333457947,0.3880497217178345,0.4395088255405426,0.5498224496841431,0.7034651041030884,0.48239678144454956,0.6894187331199646,0.5404707789421082,0.9464181065559387,0.4675848186016083,0.9121212959289551,0.5687404870986938,1.0,0.4900192320346832,1.0
1,0.0046920776,6.8168836,1.1796445,0.13994524,0.0046920776,158.7547,-1,0.4993544816970825,0.2152409851551056,0.5146072506904602,0.18836268782615662,0.4935687482357025,0.19406157732009888,0.5548858642578125,0.193220853805542,0.5009655356407166,0.20595890283584595,0.5908917188644409,0.33316609263420105,0.492147833108902,0.3355364501476288,0.5955837965011597,0.5045195817947388,0.45138731598854065,0.4825609624385834,0.5476623773574829,0.4517081379890442,0.3869034945964813,0.43957945704460144,0.5475534200668335,0.6957034468650818,0.48137226700782776,0.6848542094230652,0.5381054282188416,0.9393815994262695,0.46877583861351013,0.9119671583175659,0.563829779624939,1.0,0.4906907081604004,1.0
1,0.0068933964,6.822785,1.171416,0.14143607,0.0068933964,158.00064,-1,0.4992672801017761,0.21422472596168518,0.5148997902870178,0.18705829977989197,0.4934988021850586,0.19212563335895538,0.5547831654548645,0.19184884428977966,0.49997371435165405,0.20328280329704285,0.593148410320282,0.3332849144935608,0.48931026458740234,0.33783960342407227,0.6000418066978455,0.5067598819732666,0.45040541887283325,0.4881221652030945,0.540427029132843,0.4634222984313965,0.38395053148269653,0.4478420615196228,0.5491089224815369,0.7013660669326782,0.4792617857456207,0.6903303265571594,0.5409200191497803,0.9444441199302673,0.4636012017726898,0.9161643385887146,0.56512850522995,1.0,0.48595699667930603,1.0
1,0.0067436695,6.7058315,0.030881166,0.14034845,0.0067436695,158.08987,0,0.4991721510887146,0.2142215520143509,0.514787495136261,0.18715296685695648,0.4934692680835724,0.19212743639945984,0.5545200705528259,0.1917627602815628,0.49996107816696167,0.20298627018928528,0.5926632285118103,0.3321112096309662,0.4894523024559021,0.33782461285591125,0.599406898021698,0.5054224729537964,0.4511210322380066,0.49011287093162537,0.5400887131690979,0.4631134867668152,0.3844982087612152,0.44846075773239136,0.5493487119674683,0.7005066275596619,0.4799322187900543,0.6899373531341553,0.5404134392738342,0.9427403807640076,0.4636825621128082,0.9148576259613037,0.564224362373352,1.0,0.4862581491470337,1.0
1,0.007214606,6.7946854,0.2839595,0.1438253,0.007214606,157.91492,1,0.4992806315422058,0.21324500441551208,0.514995813369751,0.18613120913505554,0.4934338629245758,0.19096769392490387,0.5548585653305054,0.19159036874771118,0.49962931871414185,0.20246857404708862,0.5941787958145142,0.33541566133499146,0.4887015223503113,0.338585764169693,0.6013934016227722,0.5167599320411682,0.4506393373012543,0.4963262975215912,0.5393975377082825,0.4659530818462372,0.38622817397117615,0.4555293619632721,0.5508124232292175,0.6993843913078308,0.4806921184062958,0.6877127885818481,0.5398660898208618,0.941141664981842,0.4660843014717102,0.912048876285553,0.5635395050048828,1.0,0.4913806915283203,1.0
1,0.008916676,6.650978,0.4980743,0.1449651,0.008916676,157.69414,-1,0.4996125400066376,0.21153607964515686,0.5153658390045166,0.18452204763889313,0.49347707629203796,0.18919076025485992,0.5546337962150574,0.19104792177677155,0.4990757405757904,0.2016410380601883,0.5952585339546204,0.3360130190849304,0.48780450224876404,0.3404007852077484,0.6041752099990845,0.5196027755737305,0.45234864950180054,0.5038763880729675,0.5365117192268372,0.47093382477760315,0.3889995515346527,0.47002488374710083,0.5522508025169373,0.7048435211181641,0.4810025095939636,0.6932678818702698,0.5415371656417847,0.9437135457992554,0.46819326281547546,0.9133878946304321,0.5634640455245972,1.0,0.49575138092041016,1.0
1,0.0062949657,6.6127977,1.6431093,0.14781387,0.0062949657,157.85527,-1,0.499282568693161,0.21092505753040314,0.5150442123413086,0.18355314433574677,0.49298095703125,0.18817046284675598,0.5543873310089111,0.18967391550540924,0.49831125140190125,0.20012681186199188,0.5954684615135193,0.3374877870082855,0.4869522452354431,0.3389590084552765,0.6017634272575378,0.5260089039802551,0.448961466550827,0.501163125038147,0.5324770212173462,0.48736491799354553,0.38330793380737305,0.480324923992157,0.5531284809112549,0.7027072906494141,0.4814786911010742,0.6898888945579529,0.5397348999977112,0.943361222743988,0.46631109714508057,0.911259114742279,0.5632611513137817,1.0,0.4940933585166931,1.0
1,0.0072166324,6.7423186,2.1673827,0.14966416,0.0072166324,158.5965,-1,0.49974480271339417,0.20886613428592682,0.5145940780639648,0.18133431673049927,0.49326270818710327,0.18646091222763062,0.5554693937301636,0.1885257363319397,0.4975464940071106,0.20195579528808594,0.5946246981620789,0.33818989992141724,0.4845951199531555,0.3412013053894043,0.6018413305282593,0.5196017026901245,0.44167789816856384,0.4923580586910248,0.5348786115646362,0.5090387463569641,0.3743477761745453,0.4876672327518463,0.552718997001648,0.6926564574241638,0.481131374835968,0.6804943680763245,0.546677827835083,0.9304414391517639,0.46481314301490784,0.9040994048118591,0.563412070274353,1.0,0.4842625856399536,1.0
1,0.0072166324,6.7423186,0.0,0.14966416,0.0072166324,158.5965,0,0.49974480271339417,0.20886613428592682,0.5145940780639648,0.18133431673049927,0.49326270818710327,0.18646091222763062,0.5554693937301636,0.1885257363319397,0.4975464940071106,0.20195579528808594,0.5946246981620789,0.33818989992141724,0.4845951199531555,0.3412013053894043,0.6018413305282593,0.5196017026901245,0.44167789816856384,0.4923580586910248,0.5348786115646362,0.5090387463569641,0.3743477761745453,0.4876672327518463,0.552718997001648,0.6926564574241638,0.481131374835968,0.6804943680763245,0.546677827835083,0.9304414391517639,0.46481314301490784,0.9040994048118591,0.563412070274353,1.0,0.4842625856399536,1.0
1,0.014239967,6.537249,0.8289218,0.14655551,0.014239967,158.8383,-1,0.5005570650100708,0.2066958248615265,0.5157988667488098,0.18004193902015686,0.49374714493751526,0.18407317996025085,0.5548760294914246,0.18838608264923096,0.49619200825691223,0.19932781159877777,0.5931177139282227,0.3349415957927704,0.48389676213264465,0.3385598361492157,0.6073576807975769,0.5048666000366211,0.443912148475647,0.47919949889183044,0.5339032411575317,0.5173279643058777,0.37416693568229675,0.4972396194934845,0.5520502924919128,0.6933143138885498,0.4802982211112976,0.6815773844718933,0.5474578738212585,0.9294264912605286,0.46170979738235474,0.9080368876457214,0.5622516870498657,1.0,0.47976502776145935,1.0
1,0.01763177,6.7080173,1.4971018,0.1452222,0.01763177,158.07303,-1,0.5002530217170715,0.2037499099969864,0.5154277086257935,0.17799395322799683,0.4935700297355652,0.1815885752439499,0.5539785623550415,0.18695394694805145,0.4951310157775879,0.19783417880535126,0.5934861898422241,0.332176148891449,0.4812449514865875,0.33835288882255554,0.611117959022522,0.4978978931903839,0.43987104296684265,0.4735039472579956,0.5315693616867065,0.5322989821434021,0.3736468553543091,0.501996636390686,0.5506619215011597,0.6962820887565613,0.47686606645584106,0.6856833696365356,0.5496200323104858,0.9369454383850098,0.46163150668144226,0.9198295474052429,0.5594415664672852,1.0,0.4760989546775818,1.0
1,0.018327057,6.684071,0.7859528,0.14486615,0.018327057,158.11179,-1,0.4995519816875458,0.2038407176733017,0.514927864074707,0.17780084908008575,0.4929310083389282,0.18130934238433838,0.5541150569915771,0.18617399036884308,0.4946732521057129,0.1967839151620865,0.5934855937957764,0.3310401439666748,0.4813626706600189,0.33824682235717773,0.6118126511573792,0.494149386882782,0.4404866397380829,0.47347432374954224,0.5344173908233643,0.5401585102081299,0.3739887475967407,0.5106061100959778,0.5503833293914795,0.6988348960876465,0.4764866828918457,0.6883952021598816,0.5492303967475891,0.9365341663360596,0.46051615476608276,0.9189658164978027,0.5575202703475952,1.0,0.4743601083755493,1.0
1,0.019587576,7.2878118,0.21855235,0.14514486,0.019587576,156.81004,1,0.499625027179718,0.20360133051872253,0.5146114826202393,0.17750254273414612,0.49293556809425354,0.1817014068365097,0.5543344616889954,0.18666402995586395,0.4959240257740021,0.1984119415283203,0.5956859588623047,0.3318088948726654,0.483101487159729,0.33807826042175293,0.6152735352516174,0.5016710162162781,0.4464588463306427,0.48362594842910767,0.5433117151260376,0.5379729866981506,0.3772751986980438,0.5232234001159668,0.5498119592666626,0.6905171871185303,0.4765258729457855,0.6784481406211853,0.5467804074287415,0.933565616607666,0.46050161123275757,0.9091067910194397,0.5571727156639099,1.0,0.47716525197029114,1.0
